FeedbackID,Satisfaction Level,Feedback,Follow-up Required,Customer Location ,Ticket ID
1457,2,Region with well interview.,No,Guinea,17574
6503,1,Say worker think green.,Yes,Italy,852
12132,7,Month there crime billion.,No,Barbados,13802
10123,9,Add language PM morning.,No,Gabon,13368
15003,2,Support treatment give room.,No,Western Sahara,12682
11849,7,Along public brother media.,No,New Caledonia,8031
7524,8,Benefit policy attorney.,No,Montenegro,14706
17008,4,Easy call for young.,No,Peru,12198
6231,7,Give door role describe.,No,Niger,8229
2832,1,Community send toward big.,No,Finland,3979
9353,6,Chair live allow.,No,Pitcairn Islands,7619
7754,4,Miss to work condition last.,No,Algeria,4759
5193,5,Tax south happen.,No,Congo,15734
7227,1,Mrs west end.,No,Rwanda,11819
17666,8,Research college PM to.,No,Cameroon,19781
258,9,Play player could design.,No,Thailand,10260
4615,9,Energy movie skin near onto.,No,Lao People's Democratic Republic,14463
10239,2,Fly avoid laugh defense.,No,Aruba,8195
3088,6,Least war rich.,No,British Virgin Islands,14535
9128,7,Feel teach bag number game.,No,Norway,18271
19989,9,They tree remain believe.,No,Mauritania,15730
12196,6,Think thank century almost.,Yes,Australia,2545
10787,8,Talk small year room.,No,Jamaica,8353
13520,8,Two personal here.,No,Antarctica (the territory South of 60 deg S),11471
11132,8,Difficult let during model.,No,Costa Rica,1047
17337,1,Him pay enjoy study watch.,No,Dominican Republic,8069
11751,8,Miss middle realize player.,No,Lebanon,10653
17317,8,Tv spend always this fine.,Yes,French Southern Territories,11827
8978,7,Mrs those chair draw.,No,Philippines,4674
8263,3,Create want in address.,No,Jamaica,2541
16399,6,Behind budget industry set.,No,Trinidad and Tobago,17757
17238,9,Unit important term.,No,Hungary,11343
2084,5,Night system could.,No,Japan,8263
14705,5,Western exactly value oil.,No,Serbia,8147
9893,8,Paper product event tree.,Yes,Japan,18496
4244,3,Box entire need.,No,Kiribati,8210
11741,2,Hot process type best.,Yes,Anguilla,171
12521,4,Behavior after check people.,No,Tonga,8401
14196,2,Thank increase manage lot.,Yes,Madagascar,17709
3637,3,Allow third bag do.,No,Panama,3749
2903,7,Market beat mind successful.,No,Thailand,266
18787,3,Store option side.,No,Lebanon,13468
17492,7,Would natural image hold.,No,Djibouti,7925
3382,3,Different still serve.,No,Jersey,3139
2422,2,Notice now feel reason.,No,French Southern Territories,18358
8079,5,Against walk difficult good.,No,Chad,9358
19622,6,Deep care year market.,No,Malawi,19393
18815,6,But cell still.,No,Moldova,15039
6353,1,Rock think involve player.,No,United Kingdom,16722
4547,5,Record final air high among.,No,Bahrain,19198
9738,2,Production leg see end hour.,Yes,Mali,14178
18658,3,Turn know form those believe.,Yes,Tuvalu,18170
13783,4,Main present best.,No,Kiribati,6306
7839,6,Camera yes perhaps young.,No,North Macedonia,2979
16026,1,Receive your happen food we.,No,Eritrea,15696
13024,6,Place house deal.,No,Saint Helena,13035
12242,7,Local save what.,Yes,Lesotho,16082
8211,4,Suffer wife training and.,No,Korea,12307
16843,3,Success itself me bar.,Yes,Heard Island and McDonald Islands,18984
3782,6,Blue find wife phone rather.,No,Nepal,580
6821,1,Watch but another read.,No,Russian Federation,19724
15707,9,Draw about boy.,No,Holy See (Vatican City State),11507
3611,1,Good practice response.,No,Samoa,17399
3454,4,Knowledge plan ten join thus.,No,Holy See (Vatican City State),18079
6520,1,Thus race blood seven enough.,Yes,French Guiana,549
15292,7,Scene decide bag special.,No,Korea,9564
1472,4,Once oil smile.,No,Tonga,14464
13068,6,Paper all positive low.,Yes,Estonia,11996
10974,2,Bank cut involve.,No,Isle of Man,12489
4675,9,Us cup middle.,No,Djibouti,9336
13680,5,Political station adult tend.,No,Cape Verde,6780
12305,6,Argue American executive how.,No,Gambia,13239
3819,8,Society than picture fact.,No,Anguilla,5177
2372,2,History area listen spring.,No,Chile,6950
9585,7,Ever degree degree.,No,Tunisia,8151
2479,4,Hard thank end according.,No,Poland,8295
17510,2,No candidate to.,No,Guyana,4551
17467,4,Key small continue your skin.,Yes,Burundi,6067
9192,7,Agent worry decide money.,No,Zambia,10510
7336,5,Road what politics at land.,No,Niger,9601
3413,1,New make true.,No,Malaysia,14866
11682,4,Evening yeah think how.,Yes,Belarus,18119
14275,5,Care live skill.,Yes,Argentina,16324
18988,9,Pull again feel.,No,Djibouti,5761
16359,5,Run big still out again rest.,Yes,Ireland,1161
15878,7,Garden staff soldier service.,No,Cameroon,7156
13040,8,Not someone short.,No,Guam,10040
12094,1,Include foreign either with.,Yes,Western Sahara,6338
5128,4,Body quite street different.,No,Trinidad and Tobago,12099
18608,3,Try same picture brother.,No,Taiwan,16921
5081,1,Director concern there bar.,No,United States Virgin Islands,9320
8625,9,You situation that minute.,No,Guadeloupe,5745
12533,4,Listen man wife window.,No,Timor-Leste,3061
16110,1,However alone growth fish.,No,Cocos (Keeling) Islands,6269
4446,3,Child the strategy health.,No,Tanzania,8157
15379,6,Cold finally cultural from.,No,Cape Verde,10389
13102,7,Fly what body.,No,Holy See (Vatican City State),19235
19440,6,Rule scene tough deep public.,No,Egypt,2999
17955,4,Hour present hear staff.,No,Austria,17860
10618,1,Sit send art ask why teacher.,No,Namibia,10283
8571,3,Require sister form adult.,No,Austria,183
3062,9,Less growth discussion test.,No,United States Minor Outlying Islands,2349
3079,8,Require activity create.,Yes,American Samoa,10174
18680,5,Wall thing environmental.,No,Finland,13936
3927,5,Country major south continue.,No,Chad,18614
19392,5,Return involve decide sea.,No,Cote d'Ivoire,7398
5328,5,Center thus budget baby.,No,Western Sahara,10714
7385,2,Clearly book activity minute.,No,Bangladesh,2023
19202,4,Surface early approach.,No,Tajikistan,9623
10584,2,Know fear particularly good.,No,Estonia,19969
19778,6,Girl exactly audience.,No,Kyrgyz Republic,13789
4166,3,Edge whatever media rest.,Yes,Saint Vincent and the Grenadines,8428
1547,9,Doctor building drop us news.,No,Sudan,13318
9740,2,Apply white office.,Yes,Korea,9291
531,7,Body live itself can defense.,No,Congo,16037
4226,4,Discover mission same result.,No,Israel,11324
17552,5,Kid sort of member.,No,Poland,11041
19339,5,Make reveal small boy.,No,Bangladesh,2720
7555,9,Middle cost week own perhaps.,No,Hong Kong,7911
12085,8,Plan bar scientist help.,No,Qatar,11102
1160,7,Lot but skin main Mrs.,No,Guatemala,18377
8156,8,Art what hair election who.,No,Lithuania,13613
5558,5,Short force sea hard.,No,Dominica,7875
17419,2,Late can man similar.,No,Puerto Rico,17429
18878,3,Charge inside serve.,Yes,Burundi,12717
12265,2,Approach reality them must.,No,Egypt,10713
8085,4,Action tax wonder skin.,No,Saint Kitts and Nevis,12803
14696,4,Involve after mouth.,No,Jamaica,11948
15254,6,Inside arm gun movement.,Yes,Timor-Leste,19528
10525,9,Citizen with theory maintain.,No,United States Minor Outlying Islands,19812
4123,8,Game whole white accept.,No,Congo,18595
12839,1,Board own financial green.,No,Togo,8225
2405,4,Various card never.,No,Togo,6034
11232,2,Ask source simple they have.,No,Uganda,8397
8727,9,Job near arrive us movie.,Yes,Benin,7673
10165,9,Suddenly pressure so.,No,Guinea-Bissau,13841
12946,4,Prevent strong tax.,Yes,Cape Verde,6603
2113,5,Cold woman number realize.,No,Cote d'Ivoire,13231
16435,5,Learn smile cold.,No,Tanzania,15018
55,5,Must side anyone.,No,Bulgaria,10600
5618,5,Hard voice professional.,Yes,Nigeria,10957
11791,5,Rest look need current test.,Yes,Jamaica,10872
10006,7,Congress whatever nothing.,No,Iraq,7359
13470,7,Sell back door.,No,Nigeria,17743
664,5,Less himself industry result.,No,Brunei Darussalam,4575
16000,4,High himself finally foreign.,No,Denmark,15502
4916,6,Television newspaper policy.,No,Tonga,17026
48,5,Approach job would society.,No,Mayotte,18088
8716,7,Water gas may.,Yes,Liechtenstein,7616
7502,5,Matter sister movie paper.,Yes,Italy,13630
4606,5,Item yeah against land.,No,Niger,4828
11710,5,Country community then star.,No,United States Virgin Islands,2263
13737,9,Program sort night but word.,No,Lao People's Democratic Republic,19622
12851,4,Somebody at future we give.,No,Luxembourg,18679
1252,3,Until range until approach.,No,Norway,17469
3385,1,Write determine only both.,No,Saint Martin,3587
11373,6,Far community expect.,Yes,Isle of Man,1577
6840,5,Window off keep career open.,No,Zimbabwe,15164
19817,8,Arrive mission activity.,No,Mauritius,14465
13492,7,Other social second not.,No,Slovenia,9455
3603,8,Surface deep real determine.,Yes,Macao,7992
12730,6,Tax yes main of.,No,Niger,3360
5480,4,Dark begin show near.,No,Iraq,6473
1822,1,Woman with bring after.,No,Malta,19943
17007,2,Character if smile upon.,No,Palau,15791
4890,7,Present peace on travel.,No,Uruguay,14150
10236,8,Such seem fall not seek.,No,Haiti,16439
9369,1,Throw hope send water.,Yes,Costa Rica,12837
15780,1,She yet true join discover.,No,Portugal,12726
13807,2,Same direction realize allow.,No,Tajikistan,8656
12610,9,Central official best pretty.,No,Kuwait,19023
15545,6,Media stock during even.,Yes,Myanmar,14393
1001,6,Top both next between cost.,Yes,Pakistan,16765
8934,2,Floor hair here glass.,No,Algeria,14857
1099,7,Provide democratic story.,Yes,Bolivia,8814
19019,8,Within child be.,No,Malta,16059
13166,3,Air that Democrat trial.,No,Ukraine,17504
2583,1,Common arrive century.,No,Gabon,12433
2269,2,Heart wear measure air.,Yes,Nauru,13255
13505,1,Four media message at that.,No,Korea,6942
18067,7,Finish Democrat them stock.,No,Madagascar,16830
7079,4,I fear life black their week.,No,Azerbaijan,14757
15967,3,Send him TV more current.,No,Mongolia,16890
1417,8,Team adult part memory.,No,Svalbard & Jan Mayen Islands,5955
14278,9,Grow site such.,No,Malta,11510
8815,8,Do moment drug charge in.,Yes,Iceland,12831
2211,9,Attack media knowledge tough.,No,French Guiana,16800
14799,6,Affect hear animal own with.,No,Martinique,6329
19223,1,Shoulder guess politics.,No,Tokelau,16657
2121,2,Own time fund husband.,No,Belize,8000
18761,9,Only effort so quite ability.,No,Aruba,10588
18354,6,Wide policy identify.,No,Hong Kong,16410
4951,7,Ever keep parent.,No,Syrian Arab Republic,18020
15765,3,People region two discussion.,No,Belize,3561
560,5,Yet look floor matter.,No,Mayotte,15874
9760,8,Thus too I experience.,No,Bouvet Island (Bouvetoya),17853
17443,2,Why threat fly.,No,Peru,2968
6861,9,Thus painting boy.,No,Korea,8690
5568,2,Water onto put learn throw.,No,Greece,1650
10101,5,West bank care specific.,No,Central African Republic,4408
2496,2,Glass system a hand response.,No,Jersey,17911
3372,1,Have agreement tree onto.,No,Kyrgyz Republic,13129
817,7,Eat positive safe film.,No,Saint Vincent and the Grenadines,12046
2155,3,Program pay right simple.,No,Zimbabwe,10474
7072,6,Stuff its remember.,No,Dominica,10202
5008,4,City open growth plant.,No,Romania,4518
10536,5,Machine with eight ask call.,No,Mayotte,563
12289,8,Myself table network.,No,Burkina Faso,2038
3486,9,Forward gun loss budget.,No,Madagascar,15883
10571,6,Star machine wind could.,Yes,Lao People's Democratic Republic,9379
2165,1,Do me Democrat.,No,Mexico,14660
3332,5,Treat certainly among third.,No,Kuwait,13878
7102,7,Along speech one value.,No,Italy,8868
3083,6,Best mouth on yeah box.,Yes,New Zealand,256
15735,9,Test without sure whatever.,No,Barbados,15682
14866,4,Debate sea eat spring letter.,No,Bouvet Island (Bouvetoya),9335
8026,7,Start degree very lead.,Yes,Solomon Islands,16922
10018,1,Fear serve site performance.,Yes,Georgia,14013
10200,9,Happy discuss people billion.,No,Qatar,1049
1037,2,Thus gas music southern.,No,Jamaica,17256
19273,8,Ago road perform by.,No,Greece,2271
4470,2,Tax stand money market.,No,Spain,587
12487,7,Need be myself show sport.,No,Nigeria,4811
2380,3,Window cell team citizen.,No,Micronesia,287
11892,6,Politics her authority.,Yes,Estonia,15574
11315,8,Hand the politics may.,No,Saint Kitts and Nevis,19369
12977,8,Final process just talk how.,No,Nauru,9055
736,3,Value you base day dream.,No,Saint Martin,18018
9566,1,Area court hear.,No,Gibraltar,7549
6130,2,Very benefit than college.,No,Liechtenstein,4170
6620,8,Make continue son for follow.,No,Croatia,17893
17850,8,Mind major south add.,Yes,Greece,16381
7055,8,Huge myself exist everybody.,No,Kazakhstan,5768
2817,5,Knowledge two air.,No,Congo,12319
14032,4,Far able various method.,No,North Macedonia,15628
11181,1,People as everything evening.,No,Anguilla,8037
16938,4,Beyond marriage his.,No,United States Virgin Islands,9066
16009,7,Response food player admit.,No,Canada,17765
10174,8,Learn always camera.,No,Bolivia,1302
15094,8,Chair choose her past.,No,American Samoa,4749
12883,7,Same so human though under.,No,Mayotte,19847
18978,6,Age reason question effort.,No,Honduras,12320
12732,2,Poor include hair determine.,Yes,Algeria,13167
19328,3,He even unit.,Yes,Vanuatu,1286
10753,3,Tough up point own now sport.,No,Faroe Islands,15171
8100,6,Nor his no girl admit.,No,Nauru,17195
800,1,Set once area job tough.,No,Nigeria,19199
11242,4,Our item rather others.,No,Estonia,14761
3748,6,Wall whom which.,No,Saint Vincent and the Grenadines,12936
13871,8,Big card hundred shake.,No,American Samoa,8238
16357,7,Clear choose front sea.,Yes,Nauru,3289
7902,1,Blood work store most.,No,Germany,11615
2147,6,Help team throw.,No,Suriname,18986
16212,6,Staff industry quite.,No,Turkey,19296
8392,2,Floor year well.,Yes,Indonesia,16100
15415,3,Table effort husband later.,No,Lithuania,18345
6421,5,Shake including goal.,Yes,Montenegro,10186
1046,4,Table cost painting kitchen.,No,Nepal,5085
15691,8,Explain add think field.,No,Taiwan,9917
15749,3,Kind until shake floor.,No,Maldives,6030
9659,6,Two standard same score.,No,Australia,9471
18887,1,Phone require company.,No,Tunisia,11320
3549,9,Recent truth voice cup.,Yes,Tonga,832
11388,5,Tell at eight window owner.,No,Holy See (Vatican City State),1803
6324,1,Story group figure you.,Yes,Papua New Guinea,16044
19977,1,New military too create.,No,Cambodia,3213
14532,8,Once to long theory street.,No,Sao Tome and Principe,17670
13896,9,Lay think line stock.,No,Saint Martin,16178
14190,6,Past thus he my.,No,Puerto Rico,3974
6059,4,Line commercial also.,No,Norfolk Island,18879
2465,4,Parent save stock lot.,No,French Southern Territories,10303
33,5,Huge capital change whatever.,No,Bolivia,17671
17145,2,Subject third community.,No,Turkmenistan,8788
6013,7,End maybe later throughout.,Yes,Comoros,3438
13455,7,Close thus information.,No,Iceland,15835
12255,7,Possible set night quality.,No,Norfolk Island,7836
7832,1,Bad set stop part.,No,Burkina Faso,11488
5753,1,Mouth seek shake admit.,No,Mozambique,9215
19121,7,Read million often.,Yes,Comoros,5386
12288,3,Ball kind with.,No,Tanzania,5934
13687,5,By low water.,No,Lesotho,15616
5021,4,Natural they beyond sense.,No,Indonesia,1716
17455,6,Again reality worker.,Yes,Taiwan,14390
12671,3,American magazine senior.,No,Cameroon,12659
9348,3,Between part skill black.,No,France,17738
18019,6,Let activity decision box.,No,Rwanda,9167
7561,3,Top own budget parent doctor.,No,Equatorial Guinea,6639
3030,4,Again system seek.,No,Iraq,4078
6077,1,Year cell drive.,No,Guernsey,18094
2958,1,Treat offer religious onto.,No,Barbados,143
16572,5,Material cover provide.,No,French Polynesia,15001
10017,3,Painting hold talk wide.,No,Saint Helena,3426
15702,5,Energy miss large language.,No,Martinique,5682
11105,5,At red wide around.,No,Montenegro,19753
2429,7,Such me pick garden heavy.,No,Haiti,17308
13407,1,Single well name film.,No,Netherlands,2522
14314,7,Building pick instead.,Yes,Lebanon,1854
19095,3,Future soon still ok bag.,No,Palau,13073
2787,4,Walk degree decision.,Yes,Saint Pierre and Miquelon,8601
14049,8,Space interest place.,Yes,Saudi Arabia,11091
999,7,Charge quite establish.,No,France,13626
931,8,Then expert lot game study.,No,Sierra Leone,10002
17430,9,Next bit story no.,Yes,Senegal,4461
19611,3,Term do summer such check.,No,Palau,19415
19978,4,Several bill tree series.,No,Bosnia and Herzegovina,7405
1367,3,Just among little in play.,Yes,Grenada,7773
5074,4,Cold write mouth.,Yes,Angola,13730
15957,7,Pay consider part especially.,No,Zambia,3216
9187,8,Firm during pretty.,No,Madagascar,16889
4128,3,Miss what see step.,No,South Africa,14764
11995,2,Either get hot food.,No,Senegal,10589
14651,9,Friend south nothing mission.,No,Liechtenstein,10734
14975,3,Partner follow doctor entire.,No,Liberia,19305
7795,6,Turn its strategy bank.,No,Ireland,9625
676,1,Game air unit put last.,No,Mozambique,18670
15284,4,Truth view member easy.,No,Thailand,9105
13164,4,Involve trouble measure ball.,No,Congo,12974
10046,3,From almost up minute beat.,Yes,Italy,12414
17726,1,May bill popular message.,No,Dominica,19455
2109,5,Marriage smile agree.,Yes,Svalbard & Jan Mayen Islands,7043
18734,9,Receive alone into wide drop.,No,Tuvalu,19478
18646,2,Enjoy still writer through.,No,Korea,13237
10578,4,Exactly across him.,No,Sri Lanka,19747
12294,3,Everybody stay around option.,No,Grenada,14345
13970,6,Like relationship fine form.,No,Tuvalu,3855
2561,9,For father action for.,Yes,Gibraltar,8063
19145,4,Thank alone best easy.,No,Zimbabwe,19175
16585,8,Any somebody image system.,No,Ghana,15208
18702,6,Always mention yes.,No,Bermuda,429
18599,5,Federal drive only key.,No,Vietnam,14350
1124,8,Little wait mission economy.,No,Saint Pierre and Miquelon,19512
